balls_per_over,city,date,gender,match_type,overs,player_of_match,season,team_type,venue,key,missing
6,Nottingham,2018-08-10,male,T20,20,TJ Moores,2018,club,Trent Bridge,ntb00586,
6,Derby,2018-08-11,male,T20,20,,2018,club,County Ground,ntb00587,
6,Bristol,2018-08-12,male,T20,20,K Noema-Barnett,2018,club,County Ground,ntb00588,
6,Taunton,2018-08-12,male,T20,20,CJ Anderson,2018,club,The Cooper Associates County Ground,ntb00589,
6,Worcester,2018-08-12,male,T20,20,MH Wessels,2018,club,"County Ground, New Road",ntb00590,
6,Southampton,2018-08-12,male,T20,20,,2018,club,The Rose Bowl,ntb00591,
6,Beckenham,2018-08-12,male,T20,20,AJ Blake,2018,club,The Kent County Cricket Ground,ntb00592,
6,Chester-le-Street,2018-08-12,male,T20,20,AL Davies,2018,club,Riverside Ground,ntb00593,
6,Hove,2018-08-14,male,T20,20,LJ Evans,2018,club,County Ground,ntb00594,
6,Birmingham,2018-08-15,male,T20,20,OJ Hannon-Dalby,2018,club,Edgbaston,ntb00595,
6,London,2018-08-15,male,T20,20,AJ Finch,2018,club,Kennington Oval,ntb00596,
6,Canterbury,2018-08-16,male,T20,20,SW Billings,2018,club,St Lawrence Ground,ntb00597,
6,London,2018-08-16,male,T20,20,DW Lawrence,2018,club,Lord's,ntb00598,
6,Northampton,2018-08-16,male,T20,20,DJ Willey,2018,club,County Ground,ntb00599,
6,Bristol,2018-08-16,male,T20,20,PD Salt,2018,club,County Ground,ntb00600,
6,Leicester,2018-08-17,male,T20,20,HE Dearden,2018,club,Grace Road,ntb00601,
6,Cardiff,2018-08-17,male,T20,20,AJ Finch,2018,club,Sophia Gardens,ntb00602,
6,Leeds,2018-08-17,male,T20,20,AD Hales,2018,club,Headingley,ntb00603,
6,Hove,2018-08-17,male,T20,20,PD Salt,2018,club,County Ground,ntb00604,
6,Chelmsford,2018-08-17,male,T20,20,DJ Bell-Drummond,2018,club,County Ground,ntb00605,
6,Southampton,2018-08-17,male,T20,20,CP Wood,2018,club,The Rose Bowl,ntb00606,
6,Birmingham,2018-08-17,male,T20,20,MM Ali,2018,club,Edgbaston,ntb00607,
6,Canterbury,2018-08-23,male,T20,20,MW Parkinson,2018,club,St Lawrence Ground,ntb00608,
6,Chester-le-Street,2018-08-24,male,T20,20,LJ Evans,2018,club,Riverside Ground,ntb00609,
6,Worcester,2018-08-25,male,T20,20,CJ Ferguson,2018,club,"County Ground, New Road",ntb00610,
6,Taunton,2018-08-26,male,T20,20,L Gregory,2018,club,The Cooper Associates County Ground,ntb00611,
6,Birmingham,2018-09-15,male,T20,20,OB Cox,2018,club,Edgbaston,ntb00612,
6,Birmingham,2018-09-15,male,T20,20,OB Cox,2018,club,Edgbaston,ntb00613,
6,Birmingham,2018-09-15,male,T20,20,LJ Wright,2018,club,Edgbaston,ntb00614,
6,London,2019-07-18,male,T20,20,AB de Villiers,2019,club,Lord's,ntb00615,
6,Nottingham,2019-07-18,male,T20,20,EG Barnard,2019,club,Trent Bridge,ntb00616,
6,Cardiff,2019-07-18,male,T20,20,T Banton,2019,club,Sophia Gardens,ntb00617,
6,Chester-le-Street,2019-07-19,male,T20,20,DJM Short,2019,club,Riverside Ground,ntb00618,
6,Chelmsford,2019-07-19,male,T20,20,CS Delport,2019,club,County Ground,ntb00619,
6,Cheltenham,2019-07-19,male,T20,20,,2019,club,College Ground,ntb00620,
6,Chesterfield,2019-07-20,male,T20,20,BA Godleman,2019,club,Queen's Park,ntb00621,
6,Canterbury,2019-07-20,male,T20,20,Imran Qayyum,2019,club,St Lawrence Ground,ntb00622,
6,Southampton,2019-07-21,male,T20,20,AJ Blake,2019,club,The Rose Bowl,ntb00623,
6,Manchester,2019-07-21,male,T20,20,GJ Maxwell,2019,club,Old Trafford,ntb00624,
6,Birmingham,2019-07-21,male,T20,20,FH Edwards,2019,club,Edgbaston,ntb00625,
6,Leicester,2019-07-23,male,T20,20,T Kohler-Cadmore,2019,club,Grace Road,ntb00626,
6,London,2019-07-23,male,T20,20,DJ Malan,2019,club,Kennington Oval,ntb00627,
6,Nottingham,2019-07-24,male,T20,20,DT Christian,2019,club,Trent Bridge,ntb00628,
6,Birmingham,2019-07-24,male,T20,20,SR Hain,2019,club,Edgbaston,ntb00629,
6,Brighton,2019-07-24,male,T20,20,RJW Topley,2019,club,"County Ground, Hove",ntb00630,
6,Leeds,2019-07-25,male,T20,20,S Mahmood,2019,club,Headingley,ntb00631,
6,Cheltenham,2019-07-25,male,T20,20,Miles Hammond,2019,club,College Ground,ntb00632,
6,London,2019-07-25,male,T20,20,TK Curran,2019,club,Kennington Oval,ntb00633,
6,Northampton,2019-07-26,male,T20,20,RI Keogh,2019,club,County Ground,ntb00634,
6,Taunton,2019-07-26,male,T20,20,JK Fuller,2019,club,The Cooper Associates County Ground,ntb00635,
6,Leicester,2019-07-26,male,T20,20,DJM Short,2019,club,Grace Road,ntb00636,
6,Manchester,2019-07-26,male,T20,20,LS Livingstone,2019,club,Old Trafford,ntb00637,
6,Canterbury,2019-07-26,male,T20,20,HG Kuhn,2019,club,St Lawrence Ground,ntb00638,
6,Derby,2019-07-26,male,T20,20,HF Gurney,2019,club,County Ground,ntb00639,
6,Brighton,2019-07-26,male,T20,20,LJ Wright,2019,club,"County Ground, Hove",ntb00640,
6,Cardiff,2019-07-26,male,T20,20,TS Roland-Jones,2019,club,Sophia Gardens,ntb00641,
6,Nottingham,2019-07-27,male,T20,20,AM Lilley,2019,club,Trent Bridge,ntb00642,
6,Taunton,2019-07-28,male,T20,20,AT Carey,2019,club,The Cooper Associates County Ground,ntb00643,
6,Worcester,2019-07-28,male,T20,20,MJ Guptill,2019,club,"County Ground, New Road",ntb00644,
6,London,2019-07-30,male,T20,20,Mohammad Nabi,2019,club,Kennington Oval,ntb00645,
6,Chester-le-Street,2019-07-31,male,T20,20,DJM Short,2019,club,Riverside Ground,ntb00646,
6,Worcester,2019-07-31,male,T20,20,WD Parnell,2019,club,"County Ground, New Road",ntb00647,
6,Chelmsford,2019-08-01,male,T20,20,JM Vince,2019,club,County Ground,ntb00648,
6,London,2019-08-01,male,T20,20,AJ Blake,2019,club,Lord's,ntb00649,
6,Cardiff,2019-08-01,male,T20,20,AJ Tye,2019,club,Sophia Gardens,ntb00650,
6,Nottingham,2019-08-02,male,T20,20,M Carter,2019,club,Trent Bridge,ntb00651,
6,Southampton,2019-08-02,male,T20,20,LA Dawson,2019,club,The Rose Bowl,ntb00652,
6,Bristol,2019-08-02,male,T20,20,T Westley,2019,club,County Ground,ntb00653,
6,Chester-le-Street,2019-08-02,male,T20,20,LS Livingstone,2019,club,Riverside Ground,ntb00654,
6,Taunton,2019-08-02,male,T20,20,EJ Byrom,2019,club,The Cooper Associates County Ground,ntb00655,
6,Brighton,2019-08-02,male,T20,20,LJ Evans,2019,club,"County Ground, Hove",ntb00656,
6,Leeds,2019-08-02,male,T20,20,MH Wessels,2019,club,Headingley,ntb00657,
6,Northampton,2019-08-02,male,T20,20,WL Madsen,2019,club,County Ground,ntb00658,
6,Manchester,2019-08-03,male,T20,20,GJ Maxwell,2019,club,Old Trafford,ntb00659,
6,Beckenham,2019-08-04,male,T20,20,AF Milne,2019,club,The Kent County Cricket Ground,ntb00660,
6,Richmond,2019-08-04,male,T20,20,AB de Villiers,2019,club,Old Deer Park,ntb00661,
6,Bristol,2019-08-04,male,T20,20,DMW Rawlins,2019,club,County Ground,ntb00662,
6,Worcester,2019-08-04,male,T20,20,CN Ackermann,2019,club,"County Ground, New Road",ntb00663,
6,Leeds,2019-08-04,male,T20,20,T Kohler-Cadmore,2019,club,Headingley,ntb00664,
6,Brighton,2019-08-06,male,T20,20,PD Salt,2019,club,"County Ground, Hove",ntb00665,
6,Bristol,2019-08-07,male,T20,20,BAC Howell,2019,club,County Ground,ntb00666,
6,Chelmsford,2019-08-07,male,T20,20,RE van der Merwe,2019,club,County Ground,ntb00667,
6,Northampton,2019-08-07,male,T20,20,AG Wakely,2019,club,County Ground,ntb00668,
6,Leicester,2019-08-07,male,T20,20,CN Ackermann,2019,club,Grace Road,ntb00669,
6,London,2019-08-08,male,T20,20,ST Finn,2019,club,Lord's,ntb00670,
6,Derby,2019-08-09,male,T20,20,L Trevaskis,2019,club,County Ground,ntb00671,
6,Cardiff,2019-08-09,male,T20,20,,2019,club,Sophia Gardens,ntb00672,
6,Southampton,2019-08-09,male,T20,20,Babar Azam,2019,club,The Rose Bowl,ntb00673,
6,London,2019-08-09,male,T20,20,DA Payne,2019,club,Kennington Oval,ntb00674,
6,Brighton,2019-08-09,male,T20,20,OE Robinson,2019,club,"County Ground, Hove",ntb00675,
6,Birmingham,2019-08-09,male,T20,20,JM Clarke,2019,club,Edgbaston,ntb00676,
6,Leicester,2019-08-09,male,T20,20,,2019,club,Grace Road,ntb00677,
6,Taunton,2019-08-10,male,T20,20,T Banton,2019,club,The Cooper Associates County Ground,ntb00678,
6,Cardiff,2019-08-11,male,T20,20,MD Stoneman,2019,club,Sophia Gardens,ntb00679,
6,Leeds,2019-08-11,male,T20,20,WL Madsen,2019,club,Headingley,ntb00680,
6,Birmingham,2019-08-11,male,T20,20,AJ Hose,2019,club,Edgbaston,ntb00681,
6,Radlett,2019-08-11,male,T20,20,DJ Malan,2019,club,Radlett Cricket Club,ntb00682,
6,Bristol,2019-08-13,male,T20,20,James Bracey,2019,club,County Ground,ntb00683,
6,Derby,2019-08-13,male,T20,20,BA Godleman,2019,club,County Ground,ntb00684,
6,Northampton,2019-08-14,male,T20,20,AL Davies,2019,club,County Ground,ntb00685,
6,Chester-le-Street,2019-08-15,male,T20,20,PR Brown,2019,club,Riverside Ground,ntb00686,
6,London,2019-08-15,male,T20,20,OJ Pope,2019,club,Kennington Oval,ntb00687,
6,Derby,2019-08-15,male,T20,20,CN Ackermann,2019,club,County Ground,ntb00688,
6,Brighton,2019-08-22,male,T20,20,DW Lawrence,2019,club,"County Ground, Hove",ntb00689,
6,London,2019-08-22,male,T20,20,JM Vince,2019,club,Lord's,ntb00690,
6,Bristol,2019-08-23,male,T20,20,TMJ Smith,2019,club,County Ground,ntb00691,
6,Derby,2019-08-23,male,T20,20,WL Madsen,2019,club,County Ground,ntb00692,
6,Canterbury,2019-08-23,male,T20,20,WG Jacks,2019,club,St Lawrence Ground,ntb00693,
6,Chester-le-Street,2019-08-23,male,T20,20,JW Shutt,2019,club,Riverside Ground,ntb00694,
6,Birmingham,2019-08-23,male,T20,20,MM Ali,2019,club,Edgbaston,ntb00695,
6,Leicester,2019-08-23,male,T20,20,AD Hales,2019,club,Grace Road,ntb00696,
6,Taunton,2019-08-24,male,T20,20,Babar Azam,2019,club,The Cooper Associates County Ground,ntb00697,
6,Uxbridge,2019-08-24,male,T20,20,LJ Evans,2019,club,Uxbridge Cricket Club Ground,ntb00698,
6,Nottingham,2019-08-25,male,T20,20,M Carter,2019,club,Trent Bridge,ntb00699,
6,Birmingham,2019-08-25,male,T20,20,JJ Cobb,2019,club,Edgbaston,ntb00700,
6,Worcester,2019-08-25,male,T20,20,SJ Croft,2019,club,"County Ground, New Road",ntb00701,
6,Leicester,2019-08-25,male,T20,20,BA Godleman,2019,club,Grace Road,ntb00702,
6,Southampton,2019-08-25,male,T20,20,DW Lawrence,2019,club,The Rose Bowl,ntb00703,
6,Cardiff,2019-08-26,male,T20,20,AT Carey,2019,club,Sophia Gardens,ntb00704,
6,Manchester,2019-08-26,male,T20,20,WL Madsen,2019,club,Old Trafford,ntb00705,
6,London,2019-08-27,male,T20,20,AJ Finch,2019,club,Kennington Oval,ntb00706,
6,Chester-le-Street,2019-08-27,male,T20,20,EJ Pollock,2019,club,Riverside Ground,ntb00707,
6,Canterbury,2019-08-29,male,T20,20,M Klinger,2019,club,St Lawrence Ground,ntb00708,
6,London,2019-08-29,male,T20,20,RS Bopara,2019,club,Kennington Oval,ntb00709,
6,Leeds,2019-08-29,male,T20,20,DJ Willey,2019,club,Headingley,ntb00710,
6,Southampton,2019-08-29,male,T20,20,JM Vince,2019,club,The Rose Bowl,ntb00711,
6,Brighton,2019-08-30,male,T20,20,DMW Rawlins,2019,club,"County Ground, Hove",ntb00712,
6,Northampton,2019-08-30,male,T20,20,JJ Cobb,2019,club,County Ground,ntb00713,
6,Chelmsford,2019-08-30,male,T20,20,RS Bopara,2019,club,County Ground,ntb00714,
6,Birmingham,2019-08-30,male,T20,20,T Kohler-Cadmore,2019,club,Edgbaston,ntb00715,
6,Taunton,2019-08-30,male,T20,20,EJG Morgan,2019,club,The Cooper Associates County Ground,ntb00716,
6,Manchester,2019-08-30,male,T20,20,GJ Maxwell,2019,club,Old Trafford,ntb00717,
6,Nottingham,2019-08-30,male,T20,20,NJ Rimmington,2019,club,Trent Bridge,ntb00718,
6,Cardiff,2019-08-30,male,T20,20,CB Cooke,2019,club,Sophia Gardens,ntb00719,
6,Chester-le-Street,2019-09-04,male,T20,20,RS Bopara,2019,club,Riverside Ground,ntb00720,
6,Nottingham,2019-09-05,male,T20,20,CD Nash,2019,club,Trent Bridge,ntb00721,
6,Brighton,2019-09-06,male,T20,20,MM Ali,2019,club,"County Ground, Hove",ntb00722,
6,Bristol,2019-09-07,male,T20,20,WL Madsen,2019,club,County Ground,ntb00723,
6,Birmingham,2019-09-21,male,T20,20,MM Ali,2019,club,Edgbaston,ntb00724,
6,Birmingham,2019-09-21,male,T20,20,SR Harmer,2019,club,Edgbaston,ntb00725,
6,Birmingham,2019-09-21,male,T20,20,SR Harmer,2019,club,Edgbaston,ntb00726,
6,Canterbury,2020-08-27,male,T20,20,,2020,club,St Lawrence Ground,ntb00727,
6,Chester-le-Street,2020-08-27,male,T20,20,KK Jennings,2020,club,Riverside Ground,ntb00728,
6,Chelmsford,2020-08-27,male,T20,20,,2020,club,County Ground,ntb00729,
6,Hove,2020-08-28,male,T20,20,,2020,club,County Ground,ntb00730,
6,London,2020-08-29,male,T20,20,DJ Bell-Drummond,2020,club,Lord's,ntb00731,
6,Leicester,2020-08-29,male,T20,20,,2020,club,Grace Road,ntb00732,
6,Bristol,2020-08-29,male,T20,20,AG Salter,2020,club,County Ground,ntb00733,
6,Chester-le-Street,2020-08-29,male,T20,20,JM Clarke,2020,club,Riverside Ground,ntb00734,
6,Worcester,2020-08-29,male,T20,20,PR Stirling,2020,club,"County Ground, New Road",ntb00735,
6,Cardiff,2020-08-30,male,T20,20,CB Cooke,2020,club,Sophia Gardens,ntb00736,
6,London,2020-08-30,male,T20,20,BT Foakes,2020,club,Kennington Oval,ntb00737,
6,Leeds,2020-08-30,male,T20,20,A Lyth,2020,club,Headingley,ntb00738,
6,Northampton,2020-08-30,male,T20,20,SA Zaib,2020,club,County Ground,ntb00739,
6,Hove,2020-08-30,male,T20,20,LJ Wright,2020,club,County Ground,ntb00740,
6,Leeds,2020-08-31,male,T20,20,AM Lilley,2020,club,Headingley,ntb00741,
6,Worcester,2020-08-31,male,T20,20,TMJ Smith,2020,club,"County Ground, New Road",ntb00742,
6,Leeds,2020-08-31,male,T20,20,AL Davies,2020,club,Headingley,ntb00743,
6,Nottingham,2020-08-31,male,T20,20,BM Duckett,2020,club,Trent Bridge,ntb00744,
6,Taunton,2020-09-01,male,T20,20,BGF Green,2020,club,The Cooper Associates County Ground,ntb00745,
6,London,2020-09-01,male,T20,20,D Wiese,2020,club,Lord's,ntb00746,
6,Northampton,2020-09-01,male,T20,20,NL Buck,2020,club,County Ground,ntb00747,
6,Canterbury,2020-09-01,male,T20,20,HG Kuhn,2020,club,St Lawrence Ground,ntb00748,
6,Chelmsford,2020-09-01,male,T20,20,MS Crane,2020,club,County Ground,ntb00749,
6,Birmingham,2020-09-02,male,T20,20,IA Cockbain,2020,club,Edgbaston,ntb00750,
6,London,2020-09-03,male,T20,20,ST Finn,2020,club,Lord's,ntb00751,
6,Birmingham,2020-09-03,male,T20,20,SM Davies,2020,club,Edgbaston,ntb00752,
6,Birmingham,2020-09-03,male,T20,20,NL Buck,2020,club,Edgbaston,ntb00753,
6,Hove,2020-09-03,male,T20,20,Z Crawley,2020,club,County Ground,ntb00754,
6,London,2020-09-03,male,T20,20,WG Jacks,2020,club,Kennington Oval,ntb00755,
6,Nottingham,2020-09-04,male,T20,20,DT Christian,2020,club,Trent Bridge,ntb00756,
6,Liverpool,2020-09-04,male,T20,20,KK Jennings,2020,club,Aigburth,ntb00757,
6,Taunton,2020-09-04,male,T20,20,SR Hain,2020,club,The Cooper Associates County Ground,ntb00758,
6,Bristol,2020-09-04,male,T20,20,CDJ Dent,2020,club,County Ground,ntb00759,
6,Chester-le-Street,2020-09-04,male,T20,20,T Kohler-Cadmore,2020,club,Riverside Ground,ntb00760,
6,London,2020-09-05,male,T20,20,BT Foakes,2020,club,Kennington Oval,ntb00761,
6,London,2020-09-05,male,T20,20,DJ Bell-Drummond,2020,club,Kennington Oval,ntb00762,
6,Southampton,2020-09-10,male,T20,20,LJ Wright,2020,club,The Rose Bowl,ntb00763,
6,Taunton,2020-09-11,male,T20,20,OB Cox,2020,club,The Cooper Associates County Ground,ntb00764,
6,Nottingham,2020-09-11,male,T20,20,JM Clarke,2020,club,Trent Bridge,ntb00765,
6,Chelmsford,2020-09-11,male,T20,20,LJ Evans,2020,club,County Ground,ntb00766,
6,Leicester,2020-09-11,male,T20,20,GJ Delany,2020,club,Grace Road,ntb00767,
6,Birmingham,2020-09-11,male,T20,20,JB Lintott,2020,club,Edgbaston,ntb00768,
6,Northampton,2020-09-11,male,T20,20,GL van Buuren,2020,club,County Ground,ntb00769,
6,Chester-le-Street,2020-09-11,male,T20,20,BA Raine,2020,club,Riverside Ground,ntb00770,
6,Canterbury,2020-09-12,male,T20,20,DMW Rawlins,2020,club,St Lawrence Ground,ntb00771,
6,London,2020-09-12,male,T20,20,TG Helm,2020,club,Lord's,ntb00772,
6,Nottingham,2020-09-13,male,T20,20,JM Clarke,2020,club,Trent Bridge,ntb00773,
6,Chester-le-Street,2020-09-13,male,T20,20,MJ Potts,2020,club,Riverside Ground,ntb00774,
6,Taunton,2020-09-13,male,T20,20,WCF Smeed,2020,club,The Cooper Associates County Ground,ntb00775,
6,Worcester,2020-09-13,male,T20,20,SR Hain,2020,club,"County Ground, New Road",ntb00776,
6,Cardiff,2020-09-13,male,T20,20,DL Lloyd,2020,club,Sophia Gardens,ntb00777,
6,Southampton,2020-09-14,male,T20,20,Z Crawley,2020,club,The Rose Bowl,ntb00778,
6,Leeds,2020-09-14,male,T20,20,MW Parkinson,2020,club,Headingley,ntb00779,
6,London,2020-09-14,male,T20,20,WG Jacks,2020,club,Lord's,ntb00780,
6,Hove,2020-09-14,male,T20,20,DW Lawrence,2020,club,County Ground,ntb00781,
6,Leicester,2020-09-15,male,T20,20,AL Hughes,2020,club,Grace Road,ntb00782,
6,Bristol,2020-09-15,male,T20,20,IA Cockbain,2020,club,County Ground,ntb00783,
6,Northampton,2020-09-15,male,T20,20,EG Barnard,2020,club,County Ground,ntb00784,
6,Southampton,2020-09-16,male,T20,20,ASS Nijjar,2020,club,The Rose Bowl,ntb00785,
6,Cardiff,2020-09-16,male,T20,20,Babar Azam,2020,club,Sophia Gardens,ntb00786,
6,Canterbury,2020-09-16,male,T20,20,LBK Hollman,2020,club,St Lawrence Ground,ntb00787,
6,London,2020-09-16,male,T20,20,WG Jacks,2020,club,Kennington Oval,ntb00788,
6,Leeds,2020-09-16,male,T20,20,MJ Potts,2020,club,Headingley,ntb00789,
6,Manchester,2020-09-17,male,T20,20,LS Livingstone,2020,club,Old Trafford,ntb00790,
6,Nottingham,2020-09-17,male,T20,20,BM Duckett,2020,club,Trent Bridge,ntb00791,
6,Leicester,2020-09-18,male,T20,20,CN Ackermann,2020,club,Grace Road,ntb00792,
6,Southampton,2020-09-18,male,T20,20,LJ Evans,2020,club,The Rose Bowl,ntb00793,
6,Manchester,2020-09-18,male,T20,20,AZ Lees,2020,club,Old Trafford,ntb00794,
6,Cardiff,2020-09-18,male,T20,20,A Balbirnie,2020,club,Sophia Gardens,ntb00795,
6,Hove,2020-09-18,male,T20,20,LBK Hollman,2020,club,County Ground,ntb00796,
6,Canterbury,2020-09-18,male,T20,20,JA Leaning,2020,club,St Lawrence Ground,ntb00797,
6,Taunton,2020-09-18,male,T20,20,TA Lammonby,2020,club,The Cooper Associates County Ground,ntb00798,
6,Birmingham,2020-09-18,male,T20,20,SR Hain,2020,club,Edgbaston,ntb00799,
6,London,2020-09-20,male,T20,20,LJ Evans,2020,club,Kennington Oval,ntb00800,
6,Southampton,2020-09-20,male,T20,20,Shaheen Shah Afridi,2020,club,The Rose Bowl,ntb00801,
6,Birmingham,2020-09-20,male,T20,20,GG White,2020,club,Edgbaston,ntb00802,
6,Worcester,2020-09-20,male,T20,20,HD Rutherford,2020,club,"County Ground, New Road",ntb00803,
6,Leeds,2020-09-20,male,T20,20,JE Root,2020,club,Headingley,ntb00804,
6,Manchester,2020-09-20,male,T20,20,CN Ackermann,2020,club,Old Trafford,ntb00805,
6,Nottingham,2020-09-20,male,T20,20,Imad Wasim,2020,club,Trent Bridge,ntb00806,
6,Chelmsford,2020-09-20,male,T20,20,GHS Garton,2020,club,County Ground,ntb00807,
6,Bristol,2020-09-20,male,T20,20,IA Cockbain,2020,club,County Ground,ntb00808,
6,Hove,2020-10-01,male,T20,20,LS Livingstone,2020,club,County Ground,ntb00809,
6,Nottingham,2020-10-01,male,T20,20,SR Patel,2020,club,Trent Bridge,ntb00810,
6,London,2020-10-01,male,T20,20,WG Jacks,2020,club,Kennington Oval,ntb00811,
6,Bristol,2020-10-01,male,T20,20,BAC Howell,2020,club,County Ground,ntb00812,
6,Birmingham,2020-10-03,male,T20,20,LE Plunkett,2020,club,Edgbaston,ntb00813,
6,Birmingham,2020-10-04,male,T20,20,DT Christian,2020,club,Edgbaston,ntb00814,
6,Birmingham,2020-10-04,male,T20,20,DT Christian,2020,club,Edgbaston,ntb00815,
6,Canterbury,2021-06-09,male,T20,20,FJ Klaassen,2021,club,"St Lawrence Ground, Canterbury",ntb00816,
6,Worcester,2021-06-09,male,T20,20,JM Clarke,2021,club,"County Ground, New Road, Worcester",ntb00817,
6,Manchester,2021-06-09,male,T20,20,LS Livingstone,2021,club,"Old Trafford, Manchester",ntb00818,
6,Taunton,2021-06-09,male,T20,20,JDS Neesham,2021,club,"The Cooper Associates County Ground, Taunton",ntb00819,
6,Leeds,2021-06-10,male,T20,20,JA Thompson,2021,club,"Headingley, Leeds",ntb00820,
6,Manchester,2021-06-10,male,T20,20,FH Allen,2021,club,"Old Trafford, Manchester",ntb00821,
6,London,2021-06-10,male,T20,20,WG Jacks,2021,club,"Lord's, London",ntb00822,
6,Cardiff,2021-06-10,male,T20,20,M Labuschagne,2021,club,"Sophia Gardens, Cardiff",ntb00823,
6,Bristol,2021-06-11,male,T20,20,PD Salt,2021,club,"County Ground, Bristol",ntb00824,
6,Canterbury,2021-06-11,male,T20,20,JA Leaning,2021,club,"St Lawrence Ground, Canterbury",ntb00825,
6,Chester-le-Street,2021-06-11,male,T20,20,BA Carse,2021,club,"Riverside Ground, Chester-le-Street",ntb00826,
6,Chelmsford,2021-06-11,male,T20,20,CP Wood,2021,club,"County Ground, Chelmsford",ntb00827,
6,Taunton,2021-06-11,male,T20,20,SM Curran,2021,club,"The Cooper Associates County Ground, Taunton",ntb00828,
6,Northampton,2021-06-11,male,T20,20,MM Ali,2021,club,"County Ground, Northampton",ntb00829,
6,Nottingham,2021-06-11,male,T20,20,CR Brathwaite,2021,club,"Trent Bridge, Nottingham",ntb00830,
6,Leicester,2021-06-11,male,T20,20,MJJ Critchley,2021,club,"Grace Road, Leicester",ntb00831,
6,Brighton,2021-06-12,male,T20,20,AC Lenham,2021,club,"County Ground, Hove",ntb00832,
6,Northampton,2021-06-13,male,T20,20,JM Clarke,2021,club,"County Ground, Northampton",ntb00833,
6,Derby,2021-06-13,male,T20,20,DR Mousley,2021,club,"County Ground, Derby",ntb00834,
6,Leicester,2021-06-13,male,T20,20,EJH Eckersley,2021,club,"Grace Road, Leicester",ntb00835,
6,Canterbury,2021-06-13,male,T20,20,JA Leaning,2021,club,"St Lawrence Ground, Canterbury",ntb00836,
6,Cardiff,2021-06-13,male,T20,20,NJ Selman,2021,club,"Sophia Gardens, Cardiff",ntb00837,
6,Worcester,2021-06-13,male,T20,20,BL D'Oliveira,2021,club,"County Ground, New Road, Worcester",ntb00838,
6,London,2021-06-14,male,T20,20,JJ Roy,2021,club,"Kennington Oval, London",ntb00839,
6,Leeds,2021-06-15,male,T20,20,JM Bairstow,2021,club,"Headingley, Leeds",ntb00840,
6,Chester-le-Street,2021-06-15,male,T20,20,AD Hales,2021,club,"Riverside Ground, Chester-le-Street",ntb00841,
6,Radlett,2021-06-15,male,T20,20,JB Cracknell,2021,club,"Radlett Cricket Club, Radlett",ntb00842,
6,Chelmsford,2021-06-15,male,T20,20,LJ Wright,2021,club,"County Ground, Chelmsford",ntb00843,
6,Taunton,2021-06-15,male,T20,20,TB Abell,2021,club,"The Cooper Associates County Ground, Taunton",ntb00844,
6,Northampton,2021-06-15,male,T20,20,JB Lintott,2021,club,"County Ground, Northampton",ntb00845,
6,Derby,2021-06-15,male,T20,20,AL Davies,2021,club,"County Ground, Derby",ntb00846,
6,Leicester,2021-06-16,male,T20,20,WMH Rhodes,2021,club,"Grace Road, Leicester",ntb00847,
6,Cardiff,2021-06-16,male,T20,20,ME Milnes,2021,club,"Sophia Gardens, Cardiff",ntb00848,
6,Worcester,2021-06-16,male,T20,20,JM Bairstow,2021,club,"County Ground, New Road, Worcester",ntb00849,
6,Radlett,2021-06-17,male,T20,20,IA Cockbain,2021,club,"Radlett Cricket Club, Radlett",ntb00850,
6,Derby,2021-06-17,male,T20,20,JL du Plooy,2021,club,"County Ground, Derby",ntb00851,
6,London,2021-06-17,male,T20,20,,2021,club,"Kennington Oval, London",ntb00852,
6,Chester-le-Street,2021-06-17,male,T20,20,DG Bedingham,2021,club,"Riverside Ground, Chester-le-Street",ntb00853,
6,Cardiff,2021-06-18,male,T20,20,CA Ingram,2021,club,"Sophia Gardens, Cardiff",ntb00854,
6,Nottingham,2021-06-18,male,T20,20,SR Patel,2021,club,"Trent Bridge, Nottingham",ntb00855,
6,Canterbury,2021-06-20,male,T20,20,JA Leaning,2021,club,"St Lawrence Ground, Canterbury",ntb00856,
6,Leeds,2021-06-20,male,T20,20,HC Brook,2021,club,"Headingley, Leeds",ntb00857,
6,Chester-le-Street,2021-06-20,male,T20,20,CT Bancroft,2021,club,"Riverside Ground, Chester-le-Street",ntb00858,
6,Manchester,2021-06-20,male,T20,20,KK Jennings,2021,club,"Old Trafford, Manchester",ntb00859,
6,Northampton,2021-06-20,male,T20,20,JP Inglis,2021,club,"County Ground, Northampton",ntb00860,
6,London,2021-06-21,male,T20,20,SJ Cook,2021,club,"Kennington Oval, London",ntb00861,
6,Nottingham,2021-06-22,male,T20,20,SR Patel,2021,club,"Trent Bridge, Nottingham",ntb00862,
6,Bristol,2021-06-22,male,T20,20,GD Phillips,2021,club,"County Ground, Bristol",ntb00863,
6,Derby,2021-06-22,male,T20,20,LPJ Kimber,2021,club,"County Ground, Derby",ntb00864,
6,Leeds,2021-06-23,male,T20,20,JA Thompson,2021,club,"Headingley, Leeds",ntb00865,
6,London,2021-06-23,male,T20,20,JC Hildreth,2021,club,"Kennington Oval, London",ntb00866,
6,Chester-le-Street,2021-06-23,male,T20,20,AM Rossington,2021,club,"Riverside Ground, Chester-le-Street",ntb00867,
6,Birmingham,2021-06-24,male,T20,20,JL du Plooy,2021,club,"Edgbaston, Birmingham",ntb00868,
6,London,2021-06-24,male,T20,20,DW Lawrence,2021,club,"Lord's, London",ntb00869,
